(86.90259, 94.86847, 97.536194)
(77.88489, 46.78418, 52.63629)
(66.56, 74.77521, 66.49097)
(177.09125, 160.96863, 72.00702)
(58.501343, 80.2569, 32.063538)
(112.37463, 76.53998, 67.43463)
(60.684937, 55.507935, 48.8609)
(106.81384, 87.90448, 68.47388)
(85.0694, 102.903564, 70.00952)
(222.07324, 147.5827, 42.64038)
(109.68585, 84.591125, 70.71625)
(157.10046, 168.33075, 175.70038)
(160.40771, 121.24371, 91.37036)
(97.022766, 91.790955, 87.65161)
(86.55554, 66.12891, 48.91638)
(66.591, 70.03534, 86.88403)
(99.66272, 81.0047, 107.948425)
(211.0805, 81.319885, 72.87042)
(127.68518, 113.1933, 96.99353)
(110.39264, 74.373474, 19.93573)
(72.82269, 47.13208, 34.465454)
(115.93994, 107.567444, 86.24927)
(61.2381, 54.370667, 48.08777)
(83.885925, 64.45599, 37.398315)
(60.694458, 82.14819, 69.80658)
(55.39734, 73.119446, 39.615173)
(70.180176, 54.978333, 21.812256)
(84.047424, 85.83185, 87.65924)
(103.55505, 81.988525, 17.30365)
(117.500854, 77.43793, 48.090332)
(99.45172, 83.5777, 71.42877)
(114.957886, 100.32422, 83.27472)
(132.95001, 101.92963, 15.045776)
(30.854004, 35.240356, 32.109497)
(124.64972, 97.69177, 28.93866)
(113.237366, 97.89337, 61.5979)
(144.49109, 67.85272, 33.18988)
(150.56836, 121.16797, 25.624939)
(222.2702, 143.46753, 32.166748)
(81.26874, 23.040588, 19.756287)
(120.15369, 83.60974, 79.44763)
(132.30933, 137.25897, 142.71698)
(59.64856, 45.35663, 36.074646)
(107.26514, 77.63617, 24.421997)
(169.03052, 79.18213, 73.21124)
(129.77264, 72.75586, 24.683228)
(125.51428, 90.13428, 49.29242)
(99.19397, 114.57031, 126.306335)
(35.74231, 46.557312, 53.565186)
(69.41211, 66.77649, 41.45984)
(45.554077, 29.017029, 32.44214)
(94.87506, 68.47339, 44.003113)
(71.40143, 47.72705, 31.115295)
(85.921875, 28.09552, 21.003052)
(115.09546, 57.261963, 44.220703)
(127.13574, 85.45441, 49.71112)
(27.965454, 46.20459, 41.189148)
(117.74298, 112.65161, 107.09039)
(48.77008, 51.099976, 50.108643)
(92.11853, 77.15558, 57.31006)
(78.6167, 75.44873, 57.03235)
(90.69202, 117.637634, 110.52191)
(222.28992, 143.30573, 31.73462)
(225.49481, 149.63739, 43.123352)
(68.51947, 62.997498, 54.372437)
(118.31915, 150.17236, 163.03778)
(54.75757, 51.544434, 44.397644)
(113.91174, 65.079285, 24.975464)
(135.53156, 81.349, 48.52765)
(62.28955, 86.15698, 74.73297)
(43.80597, 44.724792, 53.95117)
(113.20233, 76.148865, 76.185425)
(122.281006, 97.36902, 24.423523)
(117.12958, 118.553894, 119.40967)
(82.09332, 114.33215, 89.173035)
(98.034485, 88.753784, 76.97162)
(52.3443, 78.9245, 74.49701)
(119.75293, 151.15137, 163.80792)
(48.760193, 35.53711, 31.463013)
(68.588684, 74.98956, 77.7771)
(87.55182, 72.35547, 56.730225)
(134.49054, 91.96271, 74.706055)
(72.11841, 54.320007, 40.317566)
(124.07013, 130.1029, 134.1065)
(77.61835, 72.411804, 60.41809)
(59.794373, 44.76593, 33.102234)
(109.26691, 101.73578, 94.07562)
(77.33948, 54.06006, 64.80664)
(117.91937, 105.48694, 78.27722)
(109.84766, 70.53473, 43.196594)
(57.191406, 75.48059, 47.389954)
(83.398865, 53.737305, 33.14093)
(140.06757, 74.3822, 62.93817)
(138.12762, 99.9729, 17.32965)
(48.22357, 66.26947, 72.69086)
(149.61371, 158.65161, 161.19183)
(132.01044, 75.50836, 44.16559)
(85.28491, 78.551636, 73.73981)
(221.21179, 164.48169, 85.754395)
(119.63318, 100.71686, 22.687256)
(149.60211, 158.63757, 161.17694)
(27.795044, 20.646912, 15.950378)
(43.083496, 31.42218, 27.785278)
(77.60565, 72.35364, 60.311646)
(60.536865, 44.0119, 66.13782)
(137.46515, 131.01385, 123.06604)
(49.7063, 74.98303, 80.40619)
(42.555603, 52.963013, 40.566895)
(119.046326, 92.37543, 15.383667)
(31.586426, 26.59674, 23.164795)
(108.665405, 105.37732, 103.15839)
(26.292297, 32.529358, 34.88092)
(24.210144, 20.34259, 23.491577)
(96.55463, 93.77069, 92.862854)
(71.44623, 45.041504, 12.036804)
(56.143616, 57.247986, 65.030334)
(36.871216, 42.035645, 38.26233)
(31.7818, 67.4491, 108.246826)
(69.73645, 83.205444, 78.612854)
(98.66345, 61.77002, 61.42566)
(102.86005, 67.64374, 21.9151)
(32.90619, 48.345276, 46.739014)
(141.15631, 107.5354, 14.774353)
(175.89117, 133.95215, 18.342224)
(26.092285, 24.635803, 39.774048)
(106.25525, 95.31915, 70.1427)
(105.25256, 86.9707, 68.192505)
(64.15857, 43.108215, 65.460266)
(77.56036, 64.12927, 50.2843)
(67.25702, 49.46405, 82.60712)
(30.514038, 32.3584, 26.258545)
(157.79303, 82.956055, 171.50781)
(76.9386, 47.58844, 29.333557)
(19.222717, 16.067627, 24.677368)
(82.721924, 50.97931, 56.9942)
(126.60199, 91.71277, 64.0296)
(84.14435, 32.153748, 11.416992)
(115.95862, 81.8551, 1.6890259)
(8.520691, 62.482666, 93.62695)
(76.1189, 53.929993, 31.87622)
(147.00513, 117.90906, 24.951294)
(69.084656, 44.062744, 29.018738)
(69.453735, 83.69385, 43.706177)
(14.122253, 29.622498, 31.681152)
(109.79376, 97.31976, 70.83673)
(8.842773, 43.533447, 56.270874)
(153.64722, 147.48553, 145.96948)
(115.711975, 110.861206, 105.524536)
(70.728455, 50.79492, 44.644775)
(117.1084, 88.032104, 51.36133)
(60.632263, 61.429626, 78.13312)
(114.078186, 103.459595, 86.28339)
(81.77374, 96.64343, 62.97754)
(114.02423, 147.24792, 160.73773)
(40.932007, 59.527588, 47.350586)
(131.16742, 158.80914, 170.68939)
(87.99097, 55.431824, 31.61792)
(49.41333, 39.946533, 31.011902)
(26.88977, 21.575989, 19.381958)
(150.20227, 121.072754, 25.560486)
(78.50342, 61.25836, 41.18866)
(44.198547, 31.74823, 13.591553)
(80.79242, 60.705994, 44.856873)
(117.50708, 73.942566, 67.85974)
(69.15631, 49.475952, 46.621765)
(92.97113, 26.060669, 9.373657)
(105.273254, 60.836304, 55.594727)
(103.0022, 60.4588, 65.50391)
(100.88794, 76.10785, 23.70404)
(113.91931, 88.50781, 16.136414)
(46.606445, 35.051025, 27.454224)
(89.579956, 51.815247, 67.725464)
(105.06793, 57.870422, 56.36371)
(90.78003, 54.07721, 53.24402)
(57.39691, 73.201355, 80.4353)
(76.901855, 66.57117, 54.47943)
(43.091064, 61.956604, 23.18811)
(44.406006, 44.766663, 45.042786)
(62.76709, 90.37958, 90.58392)
(109.88019, 97.982666, 73.40924)
(20.117737, 46.95459, 45.36383)
(95.482056, 102.81525, 105.97827)
(58.338745, 98.510315, 107.625244)
(50.09253, 63.204895, 57.609436)
(85.4765, 72.16272, 26.465454)
(107.39783, 88.540405, 33.72998)
(94.4754, 67.78131, 44.674744)
(104.10724, 84.20947, 54.314026)
(87.63495, 62.762146, 56.48517)
(93.26416, 67.441284, 48.06433)
(27.187988, 69.25537, 60.99884)
(225.28601, 149.4524, 43.04651)
(15.096985, 65.744934, 123.21088)
(129.05322, 97.59473, 93.59589)
(51.291565, 74.71539, 61.105713)
(140.18951, 103.53174, 88.242065)
(100.1355, 107.18384, 73.15137)
(34.456543, 74.25934, 86.207886)
(139.90002, 164.76355, 175.37323)
(65.6723, 79.00464, 69.30469)
(157.6925, 69.04382, 79.34509)
(29.665222, 112.67566, 156.13348)
(11.522217, 11.42157, 11.42157)
(21.912842, 17.323914, 23.047852)
(168.39185, 47.668762, 39.848206)
(72.02606, 105.43347, 98.21576)
(59.279724, 83.16437, 111.30713)
(46.24463, 59.122803, 57.059692)
(48.39392, 27.04535, 14.569336)
(113.83545, 103.50397, 102.09717)
(52.133118, 56.407898, 52.136047)
(55.74359, 106.31952, 110.1828)
(95.519104, 57.179016, 65.83624)
(153.5459, 95.135315, 20.311584)
(139.22003, 164.77148, 175.6518)
(149.61066, 158.64777, 161.18756)
(87.53827, 72.34418, 56.721252)
(131.46124, 90.97046, 53.056274)
(127.677246, 92.1452, 62.560547)
(129.18365, 86.12018, 68.4541)
(71.81152, 48.315918, 68.43866)
(118.937744, 92.4306, 57.925537)
